Date,Open,High,Low,Close,Volume
4/20/2018 15:30:00,569.5,596.85,568.48,589.23,12136346
4/23/2018 15:30:00,584,607.2,577.63,593.85,10915319
4/24/2018 15:30:00,592.5,598.2,575.05,577.25,4263108
4/25/2018 15:30:00,576,585.5,572.6,580.17,5797089
4/26/2018 15:30:00,587,590.83,580,588.23,5651042
4/27/2018 15:30:00,590,595.8,587.1,592.6,3831685
4/30/2018 15:30:00,590.85,603.98,590.33,599.75,2755839
05-02-2018 15:30,599.45,600.8,590.5,598.53,5147521
05-03-2018 15:30,598.63,602.35,588.05,591.28,2666115
05-04-2018 15:30,592.5,593,577.5,586.55,3011684
05-07-2018 15:30,590.63,595,587.75,591.5,2319480
05-08-2018 15:30,588.95,588.95,580.53,582.78,2859278
05-09-2018 15:30,583.75,588.45,581.5,585.35,1891752
05-10-2018 15:30,588,591.5,581.42,584,1591431
05-11-2018 15:30,586.15,591.6,583.03,590.38,1655853
5/14/2018 15:30:00,592.17,595.75,585,594.65,2216047
5/15/2018 15:30:00,594.05,604,594.05,597.28,2805987
5/16/2018 15:30:00,593.63,599,592.25,594.98,3102502
5/17/2018 15:30:00,598,598.73,586.78,591.45,4759799
5/18/2018 15:30:00,591.5,593.28,586.5,591.6,3569830
5/21/2018 15:30:00,589.78,594.2,585,589.75,4237660
5/22/2018 15:30:00,587.5,599,586.95,596.92,2818402
5/23/2018 15:30:00,597.5,603.83,590.75,592.45,4769221
5/24/2018 15:30:00,599,613.78,599,610.5,4870285
5/25/2018 15:30:00,615.05,624.33,610.4,614.15,4450719
5/28/2018 15:30:00,615.5,616.3,603,607.2,2869897
5/29/2018 15:30:00,607.03,613.28,603.1,608.35,1694467
5/30/2018 15:30:00,608.5,614.38,602.8,605.85,3161533
5/31/2018 15:30:00,605.85,621,605.13,615.9,9860170
06-01-2018 15:30,615.2,623.13,608.6,610.4,2499178
06-04-2018 15:30,610.55,621.5,606,619.7,2135078
06-05-2018 15:30,621,621,608.5,610.42,2355431
06-06-2018 15:30,612.6,620.78,610.03,618.73,2019092
06-07-2018 15:30,619,629,619,626.23,3338113
06-08-2018 15:30,624,631,623.03,630.03,3229939
06-11-2018 15:30,632.78,635,627.53,631.2,2585645
06-12-2018 15:30,632.88,635.63,625.23,629.25,3919910
6/13/2018 15:30:00,633.4,642,633.4,637.4,2883464
6/14/2018 15:30:00,626.5,626.5,617.05,619.85,3799424
6/15/2018 15:30:00,618.5,645.75,617.5,640.63,9978880
6/18/2018 15:30:00,642,645.63,631.17,633.7,4107423
6/19/2018 15:30:00,631.5,631.7,619.03,620.8,3772850
6/20/2018 15:30:00,624.25,626.17,619,621.58,2685901
6/21/2018 15:30:00,622.98,628.25,618,623.28,2899395
6/22/2018 15:30:00,621.5,627.75,620.6,623.92,2171559
6/25/2018 15:30:00,628.58,639.4,627,636.23,3865589
6/26/2018 15:30:00,634.5,641.95,633.13,638.92,2241752
6/27/2018 15:30:00,641.98,646.73,632.8,635,3476071
6/28/2018 15:30:00,638.15,649,638.13,644.8,5498409
6/29/2018 15:30:00,649.03,657.5,641.63,653.6,4983300
07-02-2018 15:30,657,670,657,667.35,2415072
07-03-2018 15:30,665.95,678.95,665.88,676.88,4063726
07-04-2018 15:30,676.03,676.33,669.43,672.6,2512861
07-05-2018 15:30,673.55,673.63,634.05,642,8509951
07-06-2018 15:30,645.13,650.92,634.5,642.13,5607678
07-09-2018 15:30,648.5,651.5,639.53,649.42,3322499
07-10-2018 15:30,654.25,657.73,647.15,650.7,2987244
07-11-2018 15:30,658.78,671.05,645.67,660.23,5949916
07-12-2018 15:30,663.05,663.55,642.23,647.17,6636120
7/13/2018 15:30:00,657.5,665.8,649.17,658.7,9748079
7/16/2018 15:30:00,658.7,692.2,643.85,666.43,17672340
7/17/2018 15:30:00,664.85,674.75,656.35,663.95,5580845
7/18/2018 15:30:00,669.9,671.7,657,661.28,3459508
7/19/2018 15:30:00,661.5,665.95,654.55,658.35,2559432
7/20/2018 15:30:00,663,683.58,660.65,674.05,5852869
7/23/2018 15:30:00,676.08,684,668.13,677.98,3837851
7/24/2018 15:30:00,687.2,691.2,678,688.58,3086123
7/25/2018 15:30:00,689.5,696.9,682.73,691.88,3468461
7/26/2018 15:30:00,689.28,695.2,684.6,686.63,3681109
7/27/2018 15:30:00,686.6,694.5,684.15,686.73,3246616
7/30/2018 15:30:00,685,686.5,674,675.5,3204985
7/31/2018 15:30:00,674.28,685,667.78,682.55,3971998
08-01-2018 15:30,681.9,684.23,675.5,677.03,2337853
08-02-2018 15:30,679.8,683.38,675.08,676.83,2970371
08-03-2018 15:30,683.1,683.1,678,682.05,1985195
08-06-2018 15:30,683.03,687.5,673.75,680.33,3089465
08-07-2018 15:30,687,689.98,680.33,683.98,3675764
08-08-2018 15:30,685.9,686.25,676.65,681.38,1996179
08-09-2018 15:30,686.83,694.73,686.83,689.98,3204762
08-10-2018 15:30,692.9,694.5,686.53,692.73,2389760
8/13/2018 15:30:00,695,704.93,689.35,704.38,4989873
8/14/2018 15:30:00,706.98,712.28,702,704.15,3075660
8/16/2018 15:30:00,707.48,717.45,705.63,714.78,3313387
8/17/2018 15:30:00,715.45,718.83,711.5,715.18,3195204
8/20/2018 15:30:00,694,703.98,686.75,692.13,8050938
8/21/2018 15:30:00,695,698,686.88,691.98,4180741
8/23/2018 15:30:00,696.5,700.75,692.68,698.7,3858591
8/24/2018 15:30:00,698.25,700.95,688.05,689.15,3526500
8/27/2018 15:30:00,691.5,709.98,690.7,707.7,3506475
8/28/2018 15:30:00,708.6,719.2,705.75,712.35,3248445
8/29/2018 15:30:00,716.8,716.8,702.58,705.05,2823248
8/30/2018 15:30:00,706.4,710.78,698.08,708.1,5753981
8/31/2018 15:30:00,712.55,727.15,710.55,720.55,5437932
09-03-2018 15:30,724.5,733.95,715,717.13,5488164
09-04-2018 15:30,722,748.5,716,737.15,15370124
09-05-2018 15:30,741.95,744.05,725.4,729.9,8658978
09-06-2018 15:30,732.55,735.5,724.1,727.15,5598659
09-07-2018 15:30,734.35,735.15,723.8,732.8,6510605
09-10-2018 15:30,737.75,747,729.4,730.85,5629871
09-11-2018 15:30,735.9,744.75,732,734.3,6963561
09-12-2018 15:30,744.4,746.5,736.25,742.9,4636617
9/14/2018 15:30:00,741.9,745,729.05,733.7,7896514
9/17/2018 15:30:00,735,740,724.6,725.95,5427054
9/18/2018 15:30:00,730,730,717,719.1,7729732
9/19/2018 15:30:00,727,727,713.2,719.75,4849498
9/21/2018 15:30:00,713.85,717.4,692,705.3,14350769
9/24/2018 15:30:00,706.5,729.95,706.5,718.25,8637881
9/25/2018 15:30:00,718.25,736,717,726.2,9602273
9/26/2018 15:30:00,731.2,731.85,712,717.85,6599606
9/27/2018 15:30:00,722,730.8,717.45,724.8,14592616
9/28/2018 15:30:00,721,734.55,715.2,730.05,7490031
10-01-2018 15:30,737.5,754.9,733,746.65,8252398
10-03-2018 15:30,743.8,751.95,726.3,728.5,7792464
10-04-2018 15:30,728.5,729.75,702.5,707.2,6173037
10-05-2018 15:30,713,731.5,709.3,724.6,8543578
10-08-2018 15:30,725.05,728.7,709.25,714.45,7259306
10-09-2018 15:30,717.1,722.4,702.65,717.75,6777212
10-10-2018 15:30,719.9,719.9,695.4,700.45,8866251
10-11-2018 15:30,685,692.9,663.3,673.35,10985897
10-12-2018 15:30,676.4,684.05,661.5,678.8,8909221
10/15/2018 15:30:00,688.6,705,681.5,698.8,6222176
10/16/2018 15:30:00,710,713.9,689.4,695.25,11588963
10/17/2018 15:30:00,710,721.8,701.35,705.35,20360697
10/19/2018 15:30:00,687,687.7,678,683.55,10421001
10/22/2018 15:30:00,688.7,695.05,673.8,679.95,6672840
10/23/2018 15:30:00,675.95,682,653.3,657.6,9041701
10/24/2018 15:30:00,663,666.5,647.15,649.8,7058164
10/25/2018 15:30:00,643,656.35,636.25,648.75,8270469
10/26/2018 15:30:00,645.3,648.7,629.9,633.6,5464141
10/29/2018 15:30:00,633.7,650.55,631.5,644.75,7137446
10/30/2018 15:30:00,641.1,663.8,637.45,659.6,8793411
10/31/2018 15:30:00,663.9,692.95,663.05,686.4,11947995
11-01-2018 15:30,689.7,689.7,659.6,666.7,5860244
11-02-2018 15:30,665.95,675.8,660.1,662.25,6654067
11-05-2018 19:00,663.5,668.6,657,663.7,5799426
11-06-2018 15:30,667.9,675,660.65,666.45,6975525
11-09-2018 15:30,679,679,655.5,659.5,9694143
11-12-2018 15:30,666,676.4,662.3,664.2,7118080
11/13/2018 15:30:00,663.5,667.75,656.3,665.7,4137808
11/14/2018 15:30:00,665.7,665.7,640.5,653.2,7323026
11/15/2018 15:30:00,654,666,646.7,656.4,5513390
11/16/2018 15:30:00,659.9,662.5,644.2,650.85,8583785
11/19/2018 15:30:00,659,662,649.25,651.7,6018930
11/20/2018 15:30:00,651.7,656,640.1,641.4,5384830
11/21/2018 15:30:00,640,640.05,612.1,619.1,14359086
11/22/2018 15:30:00,622.25,628.15,616.75,620.75,6632975
11/26/2018 15:30:00,621,628,599.85,621.45,15075209
11/27/2018 15:30:00,625.5,641,625.3,638.9,12285851
11/28/2018 15:30:00,640.95,668.7,640,666.4,17719890
11/29/2018 15:30:00,671,674.9,658.8,661.05,13399070
11/30/2018 15:30:00,661,672,660.95,667.45,10445773
12-03-2018 15:30,673.15,679,665.95,670.35,8260890
12-04-2018 15:30,672.55,688.25,671.3,685.25,7827923
12-05-2018 15:30,683,683.65,672.5,681.4,5177288
12-06-2018 15:30,676.1,685.45,664.55,668.5,8039771
12-07-2018 15:30,672,685.75,665.6,682.8,5553948
12-10-2018 15:30,669.9,683.8,665.2,669.2,5121196
12-11-2018 15:30,669.2,681.9,660.6,674.5,7120933
12-12-2018 15:30,677.1,680.65,670.6,678.5,6926183
12/13/2018 15:30:00,682,700,680,697.75,7521474
12/14/2018 15:30:00,697.45,713.7,694.4,706.05,9560576
12/17/2018 15:30:00,711.85,711.85,692.75,694.4,4778465
12/18/2018 15:30:00,686.5,686.5,674.55,676.6,8021298
12/19/2018 15:30:00,671.55,671.55,661.1,664.85,8295459
12/20/2018 15:30:00,660,671.55,656.4,667.05,11705260
12/21/2018 15:30:00,659.5,659.5,643.45,646.2,12802132
12/24/2018 15:30:00,657,658.8,647.6,649,8379825
12/26/2018 15:30:00,647,647,637.35,644.05,6178552
12/27/2018 15:30:00,652.75,663.25,649,656.8,15333902
12/28/2018 15:30:00,663.35,663.5,653.3,656.95,4736598
12/31/2018 15:30:00,660,662,655.8,658.95,3373319
01-01-2019 15:30,660.95,666.3,654.15,665.05,2943390
01-02-2019 15:30,666,674,662.05,669.05,7416655
01-03-2019 15:30,672,677,663.1,669.15,6827249
01-04-2019 15:30,671.75,673.9,651,661.05,7889310
01-07-2019 15:30,665,673.6,661.5,671.7,8046340
01-08-2019 15:30,674.95,677.45,668.55,670.05,8621545
01-09-2019 15:30,686.2,689.8,664,676.1,18130292
01-10-2019 15:30,681.6,682,672.55,679.7,9572493
01-11-2019 15:30,680.2,685.5,672.5,683.5,12281903
1/14/2019 15:30:00,707,710.2,695.95,701.9,19312937
1/15/2019 15:30:00,707.2,730,707.2,726.6,19671304
1/16/2019 15:30:00,729.9,737.8,728.5,736.8,9658944
1/17/2019 15:30:00,735.8,739,729.1,733.35,6903771
1/18/2019 15:30:00,730,736.2,726.3,730.95,5902151
1/21/2019 15:30:00,738.2,751,734,745,8129422
1/22/2019 15:30:00,741.25,749,734,745.35,6723375
1/23/2019 15:30:00,742.35,742.6,729.2,731.65,7212099
1/24/2019 15:30:00,728.1,736.1,721,732,7429783
1/25/2019 15:30:00,728,737.9,724.25,730.35,5543112
1/28/2019 15:30:00,731,732.6,719,727.95,7944693
1/29/2019 15:30:00,725.5,732.85,716.5,727.9,6760819
1/30/2019 15:30:00,727.9,734.8,721.1,725.9,5763026
1/31/2019 15:30:00,726,751.3,726,749.55,13825233
02-01-2019 15:30,751.35,762.5,744.5,757.05,6276585
02-04-2019 15:30,757,762.5,749.2,755.9,3945391
02-05-2019 15:30,747,759.95,747,754.85,4694366
02-06-2019 15:30,755.55,766.95,754.35,763.3,5880482
02-07-2019 15:30,763.05,769.45,761,764,3961797
02-08-2019 15:30,760,772.25,754.9,760.9,5915169
02-11-2019 15:30,766.9,768.75,759,762.8,5500216
02-12-2019 15:30,760.35,760.35,741,750.45,7310690
2/13/2019 15:30:00,750.1,759.7,743.65,754.9,5050182
2/14/2019 15:30:00,751,753,737.25,740.05,4610535
2/15/2019 15:30:00,742.3,746.5,732.6,741.95,5586389
2/18/2019 15:30:00,742.35,747.65,736,741.05,5346825
2/19/2019 15:30:00,739.1,740.55,721.3,724.3,9401334
2/20/2019 15:30:00,727,743,726.05,740.7,5210675
2/21/2019 15:30:00,738,738,727.1,733.45,7202786
2/22/2019 15:30:00,732.5,738.2,728,734.95,3750833
2/25/2019 15:30:00,735.55,758,735.55,754.9,6547552
2/26/2019 15:30:00,748.6,752.6,740.15,742.5,8319610
2/27/2019 15:30:00,745,746.4,732.75,735.25,5936354
2/28/2019 15:30:00,738.7,742.4,732.3,734.3,8559921
03-01-2019 15:30,735.5,743.4,735.5,741.9,3998826
03-05-2019 15:30,740.5,742.5,730.25,732.5,4826505
03-06-2019 15:30,736.1,736.1,727,732.5,6076668
03-07-2019 15:30,734,734.5,720.55,722.95,5951551
03-08-2019 15:30,722.95,722.95,710.65,712.35,7193994
03-11-2019 15:30,713.3,718.5,709.4,711.25,9932198
03-12-2019 15:30,709,714.95,705.6,706.95,11997387
3/13/2019 15:30:00,710,718.6,706.3,708.45,11348867
3/14/2019 15:30:00,714,714.9,706.2,708.35,6415187
3/15/2019 15:30:00,712,723.75,709.6,718.55,14638664
3/18/2019 15:30:00,721.55,723.7,705.35,710.2,8065544
3/19/2019 15:30:00,712.8,726.5,707.4,722.25,8917337
3/20/2019 15:30:00,727.25,742.3,727.15,738.95,13471173
3/22/2019 15:30:00,745,746.35,732.3,743.1,8883260
3/25/2019 15:30:00,742.4,742.4,730.55,735.25,7644966
3/26/2019 15:30:00,735.25,735.25,719.1,727.75,9406261
3/27/2019 15:30:00,730,732.3,727.15,729.7,7387487
3/28/2019 15:30:00,730,745,730,737.8,9277241
3/29/2019 15:30:00,743.9,747.95,740,743.85,6924061
04-01-2019 15:30,742,760,742,755.1,6584982
04-02-2019 15:30,759,765.8,754.6,759.4,7283600
04-03-2019 15:30,756,758.5,746.8,753.3,6897127
04-04-2019 15:30,751.4,753.8,745.1,747.9,7688525
04-05-2019 15:30,750.9,760.95,748,759.3,6276040
04-08-2019 15:30,763.05,770,755.4,767.25,4919911
04-09-2019 15:30,770,773,758.2,760.6,6730692
04-10-2019 15:30,764,766.7,751.3,752.7,7031088
04-11-2019 15:30,751.75,751.75,740.05,742.7,8200995
04-12-2019 15:30,743.1,751.55,740.6,747.75,7043212
4/15/2019 15:30:00,724.7,731.35,712.6,727.5,31574803
4/16/2019 15:30:00,727.9,727.9,714.1,724.1,12524411
4/18/2019 15:30:00,722.5,722.5,712.75,717.05,13801105
4/22/2019 15:30:00,717.05,725.75,715,721.05,6455426
4/23/2019 15:30:00,723.9,730,718.4,728.2,5516668
4/24/2019 15:30:00,728.2,737.9,724,736.45,8285120
4/25/2019 15:30:00,736.45,737.65,727.05,728.55,8005235
4/26/2019 15:30:00,731,739.8,729,738,6895168
4/30/2019 15:30:00,738,753.8,738,751.35,9920046
05-02-2019 15:30,747,748.4,729.5,730.8,6351352
05-03-2019 15:30,722.9,731,718.2,723.6,6348116
05-06-2019 15:30,715,721.8,710.65,718.4,8858265
05-07-2019 19:00,720.4,727.9,718.7,724.55,5747536
05-08-2019 15:30,721,726,716.5,719.35,6247642
05-09-2019 15:30,719.15,730.3,715.8,721.05,7396525
05-10-2019 15:30,720.8,726,715,716.85,8352335
5/13/2019 15:30:00,716.55,726.45,712.1,719.7,6808993
5/14/2019 15:30:00,716.5,717.75,703.6,713.85,10513001
5/15/2019 15:30:00,714.9,725.2,712.6,716.1,6668929
5/16/2019 15:30:00,720,737,719.1,733.1,6468556
5/17/2019 15:30:00,733.15,735.8,720.1,723.9,8155948
5/20/2019 15:30:00,719.7,726.4,706,722.4,11213708
5/21/2019 15:30:00,722.65,722.65,707.7,709.3,8645535
5/22/2019 15:30:00,710,718.25,707,709.75,5795713
5/23/2019 15:30:00,715,716.7,697.45,701.05,7233736
5/24/2019 15:30:00,703.8,711.75,700.45,709.2,7016424
5/27/2019 15:30:00,707.4,713.8,705.5,708.1,10247544
5/28/2019 15:30:00,712,733.45,709.8,728.1,23860490
5/29/2019 15:30:00,725.5,733.65,723.65,727.8,10293077
5/30/2019 15:30:00,727,737.25,722.55,733.55,15089296
5/31/2019 15:30:00,736.5,742.95,733.2,737.75,8290306
06-03-2019 15:30,729.8,750.9,729,744.65,7744761
06-04-2019 15:30,737.25,739.45,733.15,735.3,11733702
06-06-2019 15:30,736.5,744.65,733.65,735.6,7563925
06-07-2019 15:30,735.85,743.95,735.85,739.1,3218358
06-10-2019 15:30,740.1,754.1,740.1,753.5,4435148
06-11-2019 15:30,755,759,750.5,754.9,5733127
06-12-2019 15:30,756.95,756.95,745,753.8,8738342
6/13/2019 15:30:00,740,747.2,740,742.65,4808577
