Date,Open,High,Low,Close,Volume
6/18/2018 15:30:00,711,714.15,701.35,710.55,1693522
6/19/2018 15:30:00,708.95,712,694.5,695.75,2008178
6/20/2018 15:30:00,699.9,700.5,688.3,690.55,2117024
6/21/2018 15:30:00,694.7,702.75,682.2,685.3,2599578
6/22/2018 15:30:00,686,692.8,679.5,691.15,1604665
6/25/2018 15:30:00,692.95,699.9,691,696.15,1850829
6/26/2018 15:30:00,695,699.9,682.15,687.85,1687463
6/27/2018 15:30:00,692,716.9,690,714.25,5570107
6/28/2018 15:30:00,716.05,721.75,659.25,664.25,8192199
6/29/2018 15:30:00,673.9,675.8,634.15,655.45,10890801
07-02-2018 15:30,657.95,669.5,640,657.2,4422723
07-03-2018 15:30,659.95,666.2,654.3,660.85,3506534
07-04-2018 15:30,665.35,665.4,652,654.5,2070241
07-05-2018 15:30,662,663.05,645,646.65,2864186
07-06-2018 15:30,649.7,651.05,633,634.9,5193752
07-09-2018 15:30,640,648.35,637,643.85,1990065
07-10-2018 15:30,649,661,645.3,650.75,3496172
07-11-2018 15:30,655,669.8,651.05,654.4,5529491
07-12-2018 15:30,659.3,664,645,647.7,3416881
7/13/2018 15:30:00,647,655,635.5,641.05,3194276
7/16/2018 15:30:00,643.95,661.55,638.2,657.3,2856991
7/17/2018 15:30:00,654,664.9,644.55,646.8,2658597
7/18/2018 15:30:00,650,654.9,640,646.3,2568607
7/19/2018 15:30:00,646.3,654.95,640,642.2,1610766
7/20/2018 15:30:00,644.1,661.75,643.5,659.45,2868824
7/23/2018 15:30:00,658,660.95,639.5,648.55,3696991
7/24/2018 15:30:00,653.65,654.9,639.1,641.5,3855335
7/25/2018 15:30:00,644,646.15,627.2,631.35,2269581
7/26/2018 15:30:00,624,634.6,612.4,632.05,3542338
7/27/2018 15:30:00,632.9,649.65,623.65,645.1,3040306
7/30/2018 15:30:00,648,658.75,646.3,655.45,3393232
7/31/2018 15:30:00,661,684.9,661,680.75,9680690
08-01-2018 15:30,684.4,687.5,672.6,681.1,2887901
08-02-2018 15:30,678.8,683.35,666.5,669,1958340
08-03-2018 15:30,672,674.95,654.75,662.75,2862463
08-06-2018 15:30,662.75,672.95,662.75,667.1,2226904
08-07-2018 15:30,670,674.75,652,658.75,2689721
08-08-2018 15:30,660,666.9,650.5,653.9,2074919
08-09-2018 15:30,655,658.5,643.9,646.2,2146227
08-10-2018 15:30,648.85,649.8,634.1,645.95,3135726
8/13/2018 15:30:00,649,667.7,647,659.95,5306724
8/14/2018 15:30:00,663,677.5,660.5,672.8,5529769
8/16/2018 15:30:00,675,680.7,664.25,668.65,3624795
8/17/2018 15:30:00,666,690,659.4,687.7,3955484
8/20/2018 15:30:00,685,697.5,678.25,687.95,3577624
8/21/2018 15:30:00,695,717.1,694.4,709.4,7918861
8/23/2018 15:30:00,710,738,709,726.65,11534012
8/24/2018 15:30:00,729.5,737,712.6,718.55,3625878
8/27/2018 15:30:00,720,742,720,737.95,2968641
8/28/2018 15:30:00,740.9,748.9,734.25,736.1,3782709
8/29/2018 15:30:00,738,741.25,722.45,734.45,3627848
8/30/2018 15:30:00,734.45,737,720.25,731.9,4304298
8/31/2018 15:30:00,734,768.75,731.25,765.8,7276056
09-03-2018 15:30,768,776.5,741.5,745.65,3610990
09-04-2018 15:30,751.2,766.9,747.4,763.9,4488658
09-05-2018 15:30,764.9,779.35,757.25,766.15,6093648
09-06-2018 15:30,767,780,756.25,775.05,3982477
09-07-2018 15:30,775,775,764.2,772.2,2059329
09-10-2018 15:30,774,776.6,758.65,766.25,2820247
09-11-2018 15:30,772,773.8,738.45,747.2,3817364
09-12-2018 15:30,750,751.9,728.6,739.8,3934021
9/14/2018 15:30:00,739.9,761.8,721.55,760.45,3591403
9/17/2018 15:30:00,759.5,772.75,755,767.55,2233000
9/18/2018 15:30:00,769.85,769.85,750,754.7,2206998
9/19/2018 15:30:00,757,772,751.2,769.95,2025718
9/21/2018 15:30:00,765,769.35,693,738.05,4434535
9/24/2018 15:30:00,740,764,737.55,751.45,2811682
9/25/2018 15:30:00,751.45,772.7,745.1,758.75,2812964
9/26/2018 15:30:00,758.55,768.15,739.05,748.85,3224771
9/27/2018 15:30:00,748.85,758.95,737.2,746.05,3479414
9/28/2018 15:30:00,738,756,725,745.5,2971384
10-01-2018 15:30,749,763.5,741.7,759.55,2233369
10-03-2018 15:30,764,780.8,744.4,750.15,5236214
10-04-2018 15:30,742.55,742.9,713,719.85,6561009
10-05-2018 15:30,718,723.9,695.5,714.5,4769105
10-08-2018 15:30,714.5,719.4,683.65,694.9,2643927
10-09-2018 15:30,695,705,690.7,696.1,2729413
10-10-2018 15:30,692.1,714,691.05,699.3,3409416
10-11-2018 15:30,680,702.05,677.65,695.45,3611423
10-12-2018 15:30,692.05,702.55,688,693.8,2727205
10/15/2018 15:30:00,693.5,709.4,681.45,694.55,4146878
10/16/2018 15:30:00,695,727.6,694.55,718.7,2889306
10/17/2018 15:30:00,721,735,717.6,720.5,3320857
10/19/2018 15:30:00,710,711.55,688.4,690.8,2049802
10/22/2018 15:30:00,688,690,664.65,676.55,3293136
10/23/2018 15:30:00,676,683.9,666,668.25,1656193
10/24/2018 15:30:00,668,675,646,667.4,3180852
10/25/2018 15:30:00,660.75,666.15,649.05,651.4,2142283
10/26/2018 15:30:00,655.95,656.9,640.4,653.3,1397821
10/29/2018 15:30:00,663,669.05,644,664.25,1942428
10/30/2018 15:30:00,658,692.45,657.9,685.1,3825436
10/31/2018 15:30:00,695,748.8,672.45,743.9,13010741
11-01-2018 15:30,747,747,714.1,720.7,3999401
11-02-2018 15:30,721.6,727.85,687.5,690.9,4445407
11-05-2018 19:00,692,708.7,690.1,696.35,2782174
11-06-2018 15:30,696.35,704.5,691.6,694.55,1752227
11-09-2018 15:30,704,711,696.2,707.2,2573761
11-12-2018 15:30,707.2,731.35,693.1,724.55,4696550
11/13/2018 15:30:00,719.95,739.35,718,728.05,4401141
11/14/2018 15:30:00,725,727.9,692.1,700.25,3367710
11/15/2018 15:30:00,702,721.9,697.35,714.9,4485617
11/16/2018 15:30:00,714.7,732.3,711,728,2874046
11/19/2018 15:30:00,730,734.75,724.25,732.55,2212804
11/20/2018 15:30:00,732.5,732.5,704.05,709.7,2667937
11/21/2018 15:30:00,709.7,709.8,684.25,690.65,3108345
11/22/2018 15:30:00,702.7,710,685.45,690.8,4031353
11/26/2018 15:30:00,688,698.75,671,694.5,2993915
11/27/2018 15:30:00,695.7,708.3,685.05,694.15,2560757
11/28/2018 15:30:00,701,705.9,692,697.5,2767316
11/29/2018 15:30:00,706,706,685.25,687.5,2351937
11/30/2018 15:30:00,688.8,709.9,686.95,705.95,3292579
12-03-2018 15:30,706.8,717.65,703.7,712.7,2410009
12-04-2018 15:30,712.7,724.75,704.55,723.55,2896702
12-05-2018 15:30,711.05,739.9,711.05,726.85,4864922
12-06-2018 15:30,724,724,690.6,696.4,3467903
12-07-2018 15:30,698,703.95,685.15,694.25,2423892
12-10-2018 15:30,687,705,680.05,687.9,2334813
12-11-2018 15:30,690,708.9,685,695.3,3495336
12-12-2018 15:30,700,711.2,690.55,705.35,2355119
12/13/2018 15:30:00,706,713,697.1,709.3,2593714
12/14/2018 15:30:00,709.15,716.8,705.1,712.2,1982037
12/17/2018 15:30:00,712.5,722.5,711.5,719.75,1435014
12/18/2018 15:30:00,715,716.55,704.2,709,1905592
12/19/2018 15:30:00,709,714.05,691.9,709.45,2702676
12/20/2018 15:30:00,702,717,702,707.75,1817880
12/21/2018 15:30:00,710,713.5,693,695.75,2063928
12/24/2018 15:30:00,699,704.9,690.6,697.9,1472565
12/26/2018 15:30:00,695.9,697.9,686,693.55,1881689
12/27/2018 15:30:00,702,713.5,696.15,708.9,3018106
12/28/2018 15:30:00,710,718.4,710,714,1863654
12/31/2018 15:30:00,720,726.45,715.1,723.15,1814655
01-01-2019 15:30,715,721.45,715,719.1,815535
01-02-2019 15:30,719.15,729.7,709.25,712.05,2576769
01-03-2019 15:30,715.05,716,685.25,691.25,3558015
01-04-2019 15:30,694.45,697.05,672.5,681.1,3926171
01-07-2019 15:30,685,690.85,682.55,687.5,1885000
01-08-2019 15:30,688,692.4,685.2,689.85,1300906
01-09-2019 15:30,694.2,701.4,684,693.7,2183998
01-10-2019 15:30,695,696.95,689.15,694.55,1454656
01-11-2019 15:30,694,701.25,687,699.2,1849817
1/14/2019 15:30:00,703,703.1,676.9,679.85,1558602
1/15/2019 15:30:00,682.95,710.8,682.05,706.25,2491520
1/16/2019 15:30:00,705,705,697,699.9,1922647
1/17/2019 15:30:00,699.5,709.1,696,705.55,1434040
1/18/2019 15:30:00,705,714.2,702.35,709.15,1888004
1/21/2019 15:30:00,710.35,721.4,709,713.9,2586962
1/22/2019 15:30:00,714,720,701.8,714.2,2839669
1/23/2019 15:30:00,714,725.9,711,720.7,1965283
1/24/2019 15:30:00,724,730,716.5,727.75,1849102
1/25/2019 15:30:00,732,735.2,724,729.05,2528541
1/28/2019 15:30:00,732.2,738,721.15,735.15,1804582
1/29/2019 15:30:00,735.2,742.4,721.4,731.5,3100457
1/30/2019 15:30:00,732,733.4,711.75,714.6,2139900
1/31/2019 15:30:00,718,736.7,718,731.9,3253640
02-01-2019 15:30,732.95,750.6,728,746.6,2260029
02-04-2019 15:30,749,752.25,736.6,749.15,1518373
02-05-2019 15:30,752,760,740.2,751,2446263
02-06-2019 15:30,784,814.5,774,811.35,14860848
02-07-2019 15:30,809,816.2,798.1,805,4966655
02-08-2019 15:30,800,818,800,805.55,5242725
02-11-2019 15:30,809,813.9,804,809.4,2541742
02-12-2019 15:30,809.9,814.9,796.45,805.15,2416559
2/13/2019 15:30:00,805,811.1,797.8,809.7,2032331
2/14/2019 15:30:00,805.8,811.75,800.4,805.9,2464657
2/15/2019 15:30:00,804.8,804.8,777.25,799.65,4312334
2/18/2019 15:30:00,815,822,800.5,803.45,3851335
2/19/2019 15:30:00,807,809,788.85,791,2372030
2/20/2019 15:30:00,794.05,816.25,785.25,812.4,3340240
2/21/2019 15:30:00,814,840,809.1,820.65,14193982
2/22/2019 15:30:00,824.9,829.75,818.1,826,4789937
2/25/2019 15:30:00,830.2,832.9,822.5,830.65,2881535
2/26/2019 15:30:00,825,838.4,820.6,833.3,3319590
2/27/2019 15:30:00,836.4,837.95,820.6,825.6,3703224
2/28/2019 15:30:00,833,838.4,825,830.15,6409662
03-01-2019 15:30,831,836.5,829.1,831.8,3820707
03-05-2019 15:30,822.5,824.7,808.05,810,4927644
03-06-2019 15:30,812,829.7,812,823.55,3999053
03-07-2019 15:30,823.55,825.45,806.25,808.25,2306250
03-08-2019 15:30,810.2,813.5,802.6,811.35,1437045
03-11-2019 15:30,812,814.4,803,807.15,2699806
03-12-2019 15:30,811,813.75,801.15,804.7,2793702
3/13/2019 15:30:00,808.9,816,788,789.95,4815576
3/14/2019 15:30:00,792.1,795,775,788.45,3112666
3/15/2019 15:30:00,794,807.5,787,799.3,3854238
3/18/2019 15:30:00,804.95,805.7,782.25,788.6,3379301
3/19/2019 15:30:00,793.5,797.45,783.25,794.65,2413153
3/20/2019 15:30:00,797,806.2,787.3,789.85,3331375
3/22/2019 15:30:00,794.5,798,783.2,788.75,2815749
3/25/2019 15:30:00,792,795.45,786.4,789.6,1861646
3/26/2019 15:30:00,790.2,791.9,768.15,770.75,3169827
3/27/2019 15:30:00,771,773,761.6,764.95,3893738
3/28/2019 15:30:00,770,782,768.05,771.7,3908706
3/29/2019 15:30:00,778.95,781.95,771,775.9,2455461
04-01-2019 15:30,782.85,794.8,779,785.5,3433947
04-02-2019 15:30,790.95,794,785.05,792.45,2596840
04-03-2019 15:30,792.45,793.35,776.25,777.7,1467406
04-04-2019 15:30,777.9,781.75,767.25,774.5,1751584
04-05-2019 15:30,779,787.1,774.5,777.25,1367411
04-08-2019 15:30,779.7,790,773.4,787.15,1368825
04-09-2019 15:30,790.35,797.7,787.3,789.5,2128462
04-10-2019 15:30,786.05,798.95,786,790.25,2497013
04-11-2019 15:30,790.4,795.75,778.6,780.95,1854222
04-12-2019 15:30,779,786.35,774.55,785.35,3162714
4/15/2019 15:30:00,785.35,799.4,785,797.2,3317405
4/16/2019 15:30:00,799,804.7,795.15,798.1,1868910
4/18/2019 15:30:00,804,809,798.1,800.35,6307643
4/22/2019 15:30:00,800.7,810.8,798.8,805.35,1833972
4/23/2019 15:30:00,806.5,807.95,800.05,804.95,1214892
4/24/2019 15:30:00,807,820,806,818.75,2710117
4/25/2019 15:30:00,820,827,813.45,816.5,5447101
4/26/2019 15:30:00,816.5,826.85,816.5,823.25,1996703
4/30/2019 15:30:00,825.95,838,823.1,836.1,2783771
05-02-2019 15:30,834.9,846.5,829.1,837,3241791
05-03-2019 15:30,830,834.45,813,817.4,2329144
05-06-2019 15:30,810,825.5,810,820.15,1247845
05-07-2019 19:00,822,824.3,809.7,814.65,1810222
05-08-2019 15:30,813,814.1,799.6,802.3,1270071
05-09-2019 15:30,801,814.75,799.2,809.65,2024710
05-10-2019 15:30,810.4,813.4,800.4,808.4,1429055
5/13/2019 15:30:00,811.6,825.7,809.2,817.3,3719275
5/14/2019 15:30:00,818.8,818.8,786.6,790.05,2701861
5/15/2019 15:30:00,791,798.4,785.55,790.3,1662095
5/16/2019 15:30:00,788.65,794.75,781.35,789.35,1233818
5/17/2019 15:30:00,793,793,776.55,784.85,1608854
5/20/2019 15:30:00,790,790,763,779.35,3754370
5/21/2019 15:30:00,780,784.8,768.1,773.05,1669926
5/22/2019 15:30:00,758,767.35,744.2,749.95,5888740
5/23/2019 15:30:00,760,761.35,740.55,743.3,3764857
5/24/2019 15:30:00,749.9,749.9,732.05,735.85,3591853
5/27/2019 15:30:00,737,738,719.5,726.05,3672605
5/28/2019 15:30:00,727,746.75,727,737.15,5583587
5/29/2019 15:30:00,736.95,748.25,733.65,738.85,2058402
5/30/2019 15:30:00,741.5,746,732.95,735,3367426
5/31/2019 15:30:00,740,763.8,738.15,760.35,5503111
06-03-2019 15:30,763.9,763.9,749,757.6,2826290
06-04-2019 15:30,756.3,762.7,746.8,748.3,2332547
06-06-2019 15:30,748.3,749.3,733.9,738,3225967
06-07-2019 15:30,738.1,752.7,729.4,750.75,1569343
06-10-2019 15:30,755.45,769.35,754.05,768.2,2539412
06-11-2019 15:30,770,770.75,759.25,762.1,2069998
06-12-2019 15:30,762,764.3,743.3,747.95,3056823
6/13/2019 15:30:00,744,752.7,738.5,744.1,2385606
6/14/2019 15:30:00,744,746.65,735.3,740.25,1348083
6/17/2019 15:30:00,740,743.15,734.05,736.55,1333739
6/18/2019 15:30:00,737.9,744.4,736.05,741.55,1645116
6/19/2019 15:30:00,742,744.3,729.55,735.6,1945921
6/20/2019 15:30:00,722,731,717.85,725.55,4139025
6/21/2019 15:30:00,729,744,726.5,740.45,7280809
6/24/2019 15:30:00,738,738,727,728.25,1242655
6/25/2019 15:30:00,727,728.15,720,724.35,1451025
6/26/2019 15:30:00,721.3,730.85,716.4,718.1,2781711
6/27/2019 15:30:00,715.5,719,691.65,701.95,8567309
6/28/2019 15:30:00,706.9,715,704.1,706.6,3421172
07-01-2019 15:30,709.7,711.2,702.35,704.65,2073961
07-02-2019 15:30,702.05,713,700.25,711.65,2432132
07-03-2019 15:30,713,713.45,698.5,701.1,2040614
07-04-2019 15:30,701.4,706.75,697,700.6,2838357
07-05-2019 15:30,700.5,703,678.3,681.1,2813644
07-08-2019 15:30,680,685.75,665.5,680.35,2293102
07-09-2019 15:30,681,684,668.6,675.9,2180104
07-10-2019 15:30,671.05,684.8,668,674.85,2468773
07-11-2019 15:30,676.7,676.7,658.4,665.7,3449721
07-12-2019 15:30,665,672.9,663,665.8,1792810
7/15/2019 15:30:00,675,680.7,665.85,677.9,1883164
7/16/2019 15:30:00,680,681.6,670.5,675.95,2015642
7/17/2019 15:30:00,675.95,695.5,673.05,690.8,3271680
7/18/2019 15:30:00,687.35,694.25,680.1,687.2,2984256
7/19/2019 15:30:00,687.2,691.5,664.4,675.05,2005513
7/22/2019 15:30:00,671,679,670,671.95,1286218
7/23/2019 15:30:00,673.25,675.55,665.75,671.2,1462269
7/24/2019 15:30:00,670.35,679.8,651.45,660.45,3060459
7/25/2019 15:30:00,647.8,657.65,641.5,652.5,2751865
7/26/2019 15:30:00,649.7,651,641.05,643.5,1637706
7/29/2019 15:30:00,641,654.65,641,646.3,2524484
7/30/2019 15:30:00,645,650.3,633.15,640.25,2882913
7/31/2019 15:30:00,629,639.8,607.15,636.25,9651731
08-01-2019 15:30,632.05,633.45,619,625.65,3982949
08-02-2019 15:30,625,639.1,618.4,636.15,2172845
08-05-2019 15:30,631.15,651.05,625.3,648.05,3140140
08-06-2019 15:30,650.1,679.85,650.1,670.6,7226321
08-07-2019 15:30,671.8,678.5,670.3,674.45,3239880
08-08-2019 15:30,674,683.9,665,680.2,2708834
08-09-2019 15:30,679,680.75,659.75,663.35,3743407
8/13/2019 15:30:00,661.1,662.5,636,639.15,2716622
8/14/2019 15:30:00,639.05,662.5,638.9,659.1,2627043
8/16/2019 15:30:00,656.9,661,646.15,659,3067796
8/19/2019 15:30:00,662,674.4,661.5,670.35,2871173
8/20/2019 15:30:00,674,680,664.65,668.9,3913608
8/21/2019 15:30:00,670,675,669.3,672.8,2106655
8/22/2019 15:30:00,672.65,684,668.1,682.75,3353812
8/23/2019 15:30:00,684.25,694.4,679.4,683.85,7015461
8/26/2019 15:30:00,689.8,693,670.2,691.15,1767289
8/27/2019 15:30:00,689.85,689.85,673.2,676.35,3160545
8/28/2019 15:30:00,676,693.45,676,690.2,2749273
8/29/2019 15:30:00,684.15,694,681,691.15,2789979
8/30/2019 15:30:00,693,700.7,675.85,693.65,3067856
09-03-2019 15:30,698,716.9,698,704.5,5044667
09-04-2019 15:30,705,709.75,692.2,703.25,2027768
09-05-2019 15:30,710,710,691.05,695.45,2019839
09-06-2019 15:30,716.35,734.45,716.35,721.75,10663234
09-09-2019 15:30,723,723,710,712.9,1754023
09-11-2019 15:30,718,723.25,701.25,703.7,2702792
09-12-2019 15:30,701.1,709.2,694,705.55,3282740
9/13/2019 15:30:00,705.25,711.3,701,709.5,1073430
9/16/2019 15:30:00,710.1,723.25,710.1,719.45,2500556
9/17/2019 15:30:00,719.9,719.9,699.15,705.95,2948429
9/18/2019 15:30:00,710,718.1,701.9,716.75,1666369
9/19/2019 15:30:00,715.7,715.7,700,703.35,1570183
9/20/2019 15:30:00,701.3,716.2,696.05,700.85,3394351
9/23/2019 15:30:00,703,704.95,675.1,682.8,2256769
9/24/2019 15:30:00,686.05,705.9,683.7,703.85,3128057
9/25/2019 15:30:00,704.05,709.95,698,705.9,3512690
9/26/2019 15:30:00,705.45,716,701.8,713.7,3300104
9/27/2019 15:30:00,710,718.65,702.05,704.3,2434719
9/30/2019 15:30:00,704.5,716.6,696.2,714.5,2136186
10-01-2019 15:30,715,715,700,704.95,1709480
10-03-2019 15:30,705.25,717.75,692.55,702.5,2111319
10-04-2019 15:30,705,713.8,702.55,708.15,2273166
10-07-2019 15:30,708.15,716.8,700.7,704.8,2578403
10-09-2019 15:30,702.8,713.9,701.85,711.05,1115851
10-10-2019 15:30,708.05,718.85,703.5,711.3,1507268
10-11-2019 15:30,701.3,723.9,697.5,721.45,3785425
10/14/2019 15:30:00,721,728.65,717.45,720.75,1871571
10/15/2019 15:30:00,724,729,719,720.5,1482881
10/16/2019 15:30:00,720.1,729.75,717.7,727.7,2114943
10/17/2019 15:30:00,725,731,715.95,724.35,2177984
10/18/2019 15:30:00,724.45,737.75,722.7,734.2,2907649
10/22/2019 15:30:00,727.4,732,714.3,717.65,2825230
10/23/2019 15:30:00,717.65,734.4,716.35,726.6,2143330
10/24/2019 15:30:00,730,745,724.4,726.35,2888332
10/25/2019 19:00:00,730.9,730.9,701.2,720.95,2785014
10/27/2019 19:25:00,723,737.4,718.5,735,194159
10/29/2019 15:30:00,728,763,725.1,754.75,3292048
10/30/2019 15:30:00,762,764.8,745.55,754.4,2232609
10/31/2019 15:30:00,754.95,759.35,736.6,739,4178139
11-01-2019 15:30,740.9,764,740,760.45,4136257
11-04-2019 15:30,760.45,777.6,753.45,769.5,4936914
11-05-2019 15:30,772,775.55,764.8,773.25,3303839
11-06-2019 15:30,784,784,767.6,771.9,9486591
11-07-2019 15:30,775,775,765.05,769.7,2060900
11-08-2019 15:30,772,777.85,770.3,771.35,2368591
11-11-2019 15:30,769.95,774.5,768.05,770.4,1345883
11/13/2019 15:30:00,768,773.8,746,757.05,2434874
11/14/2019 15:30:00,756,763.5,748.3,758.35,2564424
11/15/2019 15:30:00,758.35,763.25,749.3,751.95,1787358
11/18/2019 15:30:00,752,758.3,747.5,751.8,2216434
11/19/2019 15:30:00,754,766,752,763.15,2725437
11/20/2019 15:30:00,764.9,773,755.95,771.4,2343750
11/21/2019 15:30:00,775,780,762.8,765.15,2102137
11/22/2019 15:30:00,765,765,742.8,754.2,1819912
11/25/2019 15:30:00,754.2,765.7,750.85,763.55,1837243
11/26/2019 15:30:00,766,767.85,756.3,763.6,2968850
11/27/2019 15:30:00,762.85,769.55,757.35,767.55,1369944
11/28/2019 15:30:00,765.15,772.1,762,766.25,1096867
11/29/2019 15:30:00,766,772.35,758.4,761.45,1236902
12-03-2019 15:30,748.05,756.7,743.3,746.25,1838085
12-04-2019 15:30,746.9,761.5,743.55,758.8,1870954
12-05-2019 15:30,755,766.75,752.1,764.9,2475102
12-06-2019 15:30,763.2,771.35,755.55,757.5,1092422
12-09-2019 15:30,759.45,759.45,746.5,750.35,1435556
12-10-2019 15:30,749.95,749.95,737.3,744.95,1582428
12-11-2019 15:30,741,760,741,757.95,1644499
12-12-2019 15:30,761,766,752.5,756.45,1184008
12/13/2019 15:30:00,758.95,763.95,748.25,761.85,2019424
12/16/2019 15:30:00,762.7,784,759,773.3,5810893
12/17/2019 15:30:00,775.55,782,772.6,777.35,2421510
12/18/2019 15:30:00,780.1,794,780.1,786.65,5676894
12/19/2019 15:30:00,790,790,778.1,782.75,2099931
12/20/2019 15:30:00,784.05,787.7,778,783.35,2092547
12/23/2019 15:30:00,778.6,787.4,774.95,775.95,1887292
12/24/2019 15:30:00,776,777.95,767.6,772.05,1413973
12/26/2019 15:30:00,771,779.05,768.05,770.4,1276520
12/27/2019 15:30:00,771,781.4,769.1,780.2,1363474
12/30/2019 15:30:00,782.7,784.85,779.1,782.7,1055528
12/31/2019 15:30:00,780.05,780.95,760,762.3,3004887
01-01-2020 15:30,766,766.8,760.35,762.1,746371
01-02-2020 15:30,762.1,769.15,761,766.05,1133488
01-03-2020 15:30,766,779.9,763.55,775.1,2121704
01-06-2020 15:30,774.85,778.8,768.15,770.4,1734439
01-07-2020 15:30,770,778.5,760.6,777.1,1937143
01-08-2020 15:30,770.1,784.9,767.1,769.8,2596664
01-09-2020 15:30,770.5,776.45,762.2,773.65,1678891
01-10-2020 15:30,779,781.9,772.45,776.25,1105725
1/13/2020 15:30:00,779.9,788.7,775.05,785.85,1393509
1/14/2020 15:30:00,785.85,797.8,783.7,796.25,1628535
1/15/2020 15:30:00,796.15,803.65,788.5,795.15,1759644
1/16/2020 15:30:00,793,795.7,781.1,782.85,1110008
1/17/2020 15:30:00,783.5,786.75,775.5,778.45,989312
1/20/2020 15:30:00,778.5,785.45,774.55,778.2,1620105
1/21/2020 15:30:00,777.25,783.4,775,778.9,976954
1/22/2020 15:30:00,780,790.45,776.2,778.75,1192201
1/23/2020 15:30:00,777.25,780.45,766.9,768.95,2018777
1/24/2020 15:30:00,765.1,788.75,763.3,787.3,2364265
1/27/2020 15:30:00,786,796.25,779.65,791.5,1175606
1/28/2020 15:30:00,792.5,795.75,784.6,794.25,1506685
1/29/2020 15:30:00,796.9,807.2,793.55,804.15,2565136
1/30/2020 15:30:00,805.6,807.95,784,791.35,2493688
1/31/2020 15:30:00,796.85,802.5,783,796.6,3081521
02-01-2020 17:00,796.95,812,765.7,809.75,6298595
02-03-2020 15:30,808,818.7,790.5,793.15,3383074
02-04-2020 15:30,794.3,813,794.3,811.1,1779834
02-05-2020 15:30,810,816,807,814.05,1613898
02-06-2020 15:30,812.7,825.95,810.05,817.7,1553656
02-07-2020 15:30,817.7,825.45,814.25,824.45,1397438
02-10-2020 15:30,827,827.1,811.5,813.65,1098971
02-11-2020 15:30,813,821.85,811.05,819.95,1143705
02-12-2020 15:30,820,826.45,816.8,821.5,1394424
2/13/2020 15:30:00,822.8,830,814.35,828,1737974
2/14/2020 15:30:00,827,838,825.05,834.15,2143044
2/17/2020 15:30:00,835.95,837,827.45,833.25,793328
2/18/2020 15:30:00,825.35,840,825.35,838.8,1507814
2/19/2020 15:30:00,839,844.85,836.05,840.9,881874
2/20/2020 15:30:00,840.15,845.9,826.95,829.6,1066232
2/24/2020 15:30:00,828.95,843.9,815.75,820.1,2917544
2/25/2020 15:30:00,822,826.8,809.05,822.1,2479975
2/26/2020 15:30:00,820,825.5,808.2,811.45,2212784
2/27/2020 15:30:00,807,819.7,800.2,809.15,1907768
2/28/2020 15:30:00,789.8,808,732.05,744.4,5959364
03-02-2020 15:30,742,754.45,734.4,744.55,3784522
03-03-2020 15:30,750,757.65,742.1,752.3,2168900
03-04-2020 15:30,754,774.85,748,771.3,2685540
03-05-2020 15:30,769.95,784,752.35,756.1,2126955
